0,MEROPS,Orthogroup
mpi|P46|5400798|Fgenesh_Torrubiella_hemipterigena|contig_54_gene_798,T1,OG0005556
mpi|P49|310061|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_61,T1,OG0005556
mpi|P421|3300870|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_870,T1,OG0005556
mpi|P5|2100104|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_104,T1,OG0005556
mpi|P43|28001529|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_1529,T1,OG0005556
mpi|P1|2500891|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_891,T1,OG0005556
mpi|P19|1300110|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_110,T1,OG0005556
mpi|P44|700838|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_838,T1,OG0005556
mpi|P2|1400857|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_857,T1,OG0005556
mpi|P28|5000838|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_838,T1,OG0005556
mpi|P9|800383|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_383,T1,OG0005556
mpi|P64|100061|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_61,T1,OG0005556
mpi|P61|10001001|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_1001,T1,OG0005556
mpi|P20|11400351|Fgenesh_Torrubiella_hemipterigena|contig_114_gene_351,T1,OG0005556
mpi|P62|2500897|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_897,T1,OG0005556
mpi|P8|1700148|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_148,T1,OG0005556
mpi|P18|3700110|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_110,T1,OG0005556
mpi|P12|4500134|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_134,T1,OG0005556
mpi|P17|6300833|Fgenesh_Torrubiella_hemipterigena|contig_63_gene_833,T1,OG0005556
mpi|P39|120082|Fgenesh_Torrubiella_hemipterigena|contig_12_gene_82,T1,OG0005556
mpi|P3|900816|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_816,T1,OG0005556
mpi|P55|900847|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_847,T1,OG0005556
mpi|P26|18001022|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1022,T1,OG0005556
mpi|P48|210059|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_59,T1,OG0005556
mpi|P42|2500339|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_339,T1,OG0005556
mpi|P143|24001552|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_1552,T1,OG0005556
mpi|P40|2000223|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_223,T1,OG0005556
mpi|P15|17001043|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_1043,T1,OG0005556
mpi|P50|3400342|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_342,T1,OG0005556
mpi|P340|700106|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_106,T1,OG0005556
mpi|P45|2100838|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_838,T1,OG0005556
mpi|P57|200895|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_895,T1,OG0005556
mpi|P10|3900848|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_848,T1,OG0005556
mpi|P67|1500346|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_346,T1,OG0005556
mpi|P51|220082|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_82,T1,OG0005556
mpi|P14|2000288|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_288,M67,OG0005583
mpi|P59|1400734|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_734,M67,OG0005583
mpi|P23|220054|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_54,M67,OG0005583
mpi|P34|5001162|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1162,M67,OG0005583
mpi|P11|1100596|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_596,M67,OG0005583
mpi|P24|4000570|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_570,M67,OG0005583
mpi|P65|2700139|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_139,M67,OG0005583
mpi|P35|700745|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_745,M67,OG0005583
mpi|P29|1000914|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_914,M67,OG0005583
mpi|P612|2800764|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_764,M67,OG0005583
mpi|P68|600275|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_275,M67,OG0005583
mpi|P21|2200978|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_978,M67,OG0005583
mpi|P54|2900417|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_417,M67,OG0005583
mpi|P455|9001630|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1630,M67,OG0005583
mpi|P25|7200727|Fgenesh_Torrubiella_hemipterigena|contig_72_gene_727,M67,OG0005583
mpi|P41|2000743|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_743,M67,OG0005583
mpi|P38|1000818|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_818,M67,OG0005583
jgi|P16|250640|estExt_Genewise1Plus.C_1_t60055,M67,OG0005583
mpi|P31|700486|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_486,M67,OG0005583
mpi|P4|700148|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_148,M67,OG0005583
mpi|P6|170097|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_97,M67,OG0005583
mpi|P33|3100127|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_127,M67,OG0005583
mpi|P58|1500240|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_240,M67,OG0005583
mpi|P22|800764|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_764,M67,OG0005583
mpi|P27|1800751|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_751,M67,OG0005583
mpi|P56|20028|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_28,M67,OG0005583
mpi|P36|200743|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_743,M67,OG0005583
mpi|P52|2900195|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_195,M67,OG0005583
mpi|P13|1500452|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_452,M67,OG0005583
mpi|P32|180078|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_78,M67,OG0005583
mpi|P47|400447|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_447,M67,OG0005583
mpi|P66|1100223|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_223,M67,OG0005583
mpi|P7|250047|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_47,M67,OG0005583
mpi|P60|5500445|Fgenesh_Torrubiella_hemipterigena|contig_55_gene_445,M67,OG0005583
mpi|P63|9001647|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1647,M67,OG0005583
mpi|P46|5400899|Fgenesh_Torrubiella_hemipterigena|contig_54_gene_899,M67,OG0005583
mpi|P49|3100168|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_168,M67,OG0005583
mpi|P421|3300769|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_769,M67,OG0005583
mpi|P5|21007|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_7,M67,OG0005583
mpi|P43|28001631|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_1631,M67,OG0005583
mpi|P1|2500992|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_992,M67,OG0005583
mpi|P19|130011|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_11,M67,OG0005583
mpi|P44|700739|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_739,M67,OG0005583
mpi|P2|1400757|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_757,M67,OG0005583
mpi|P28|5000739|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_739,M67,OG0005583
mpi|P9|800487|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_487,M67,OG0005583
mpi|P64|1000109|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_109,M67,OG0005583
mpi|P61|1000905|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_905,M67,OG0005583
mpi|P20|11400450|Fgenesh_Torrubiella_hemipterigena|contig_114_gene_450,M67,OG0005583
mpi|P62|2500995|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_995,M67,OG0005583
mpi|P8|1700247|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_247,M67,OG0005583
mpi|P18|370011|Fgenesh_Torrubiella_hemipterigena|contig_37_gene_11,M67,OG0005583
mpi|P12|450030|Fgenesh_Torrubiella_hemipterigena|contig_45_gene_30,M67,OG0005583
mpi|P17|6300734|Fgenesh_Torrubiella_hemipterigena|contig_63_gene_734,M67,OG0005583
mpi|P39|140082|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_82,M67,OG0005583
mpi|P3|900714|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_714,M67,OG0005583
mpi|P55|900750|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_750,M67,OG0005583
mpi|P26|18001121|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1121,M67,OG0005583
mpi|P48|2100158|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_158,M67,OG0005583
mpi|P42|2500435|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_435,M67,OG0005583
mpi|P143|24001651|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_1651,M67,OG0005583
mpi|P40|2000590|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_590,M67,OG0005583
mpi|P15|17001142|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_1142,M67,OG0005583
mpi|P50|3400442|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_442,M67,OG0005583
mpi|P340|700204|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_204,M67,OG0005583
mpi|P45|2100739|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_739,M67,OG0005583
mpi|P57|200998|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_998,M67,OG0005583
mpi|P10|3900747|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_747,M67,OG0005583
mpi|P67|1500447|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_447,M67,OG0005583
mpi|P51|2200179|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_179,M67,OG0005583
mpi|P14|2000343|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_343,M24,OG0005620
mpi|P59|1400678|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_678,M24,OG0005620
mpi|P23|2200109|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_109,M24,OG0005620
mpi|P34|5001218|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1218,M24,OG0005620
mpi|P11|1100540|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_540,M24,OG0005620
mpi|P24|4000516|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_516,M24,OG0005620
mpi|P65|270086|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_86,M24,OG0005620
mpi|P35|700692|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_692,M24,OG0005620
mpi|P29|1000968|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_968,M24,OG0005620
mpi|P612|2800708|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_708,M24,OG0005620
mpi|P68|600220|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_220,M24,OG0005620
mpi|P21|22001035|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_1035,M24,OG0005620
mpi|P54|2900361|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_361,M24,OG0005620
mpi|P455|9001684|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1684,M24,OG0005620
mpi|P25|7200672|Fgenesh_Torrubiella_hemipterigena|contig_72_gene_672,M24,OG0005620
jgi|P117|23854|CE23853_461,M24,OG0005620
mpi|P41|2000689|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_689,M24,OG0005620
mpi|P38|1000765|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_765,M24,OG0005620
jgi|P16|19719|CE19718_472,M24,OG0005620
mpi|P31|700425|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_425,M24,OG0005620
mpi|P4|70093|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_93,M24,OG0005620
mpi|P6|170043|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_43,M24,OG0005620
mpi|P33|310073|Fgenesh_Torrubiella_hemipterigena|contig_31_gene_73,M24,OG0005620
mpi|P58|1500299|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_299,M24,OG0005620
mpi|P22|800708|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_708,M24,OG0005620
mpi|P27|1800696|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_696,M24,OG0005620
mpi|P56|20083|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_83,M24,OG0005620
mpi|P36|200688|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_688,M24,OG0005620
mpi|P52|2900250|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_250,M24,OG0005620
mpi|P13|1500510|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_510,M24,OG0005620
mpi|P32|1800132|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_132,M24,OG0005620
mpi|P47|400503|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_503,M24,OG0005620
mpi|P66|1100279|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_279,M24,OG0005620
mpi|P7|2700388|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_388,M24,OG0005620
mpi|P60|5500502|Fgenesh_Torrubiella_hemipterigena|contig_55_gene_502,M24,OG0005620
mpi|P63|9001702|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1702,M24,OG0005620
mpi|P46|14009|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_9,M24,OG0005620
mpi|P49|250014|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_14,M24,OG0005620
mpi|P421|3300713|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_713,M24,OG0005620
mpi|P5|4300668|Fgenesh_Torrubiella_hemipterigena|contig_43_gene_668,M24,OG0005620
mpi|P43|28001687|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_1687,M24,OG0005620
mpi|P1|25001045|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_1045,M24,OG0005620
mpi|P19|5900134|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_134,M24,OG0005620
mpi|P44|700685|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_685,M24,OG0005620
mpi|P2|1400701|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_701,M24,OG0005620
mpi|P28|5000684|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_684,M24,OG0005620
mpi|P9|300034|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_34,M24,OG0005620
mpi|P64|5100383|Fgenesh_Torrubiella_hemipterigena|contig_51_gene_383,M24,OG0005620
mpi|P61|1000849|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_849,M24,OG0005620
mpi|P20|11900715|Fgenesh_Torrubiella_hemipterigena|contig_119_gene_715,M24,OG0005620
mpi|P62|25001053|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_1053,M24,OG0005620
mpi|P8|1700303|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_303,M24,OG0005620
mpi|P18|28200134|Fgenesh_Torrubiella_hemipterigena|contig_282_gene_134,M24,OG0005620
mpi|P12|250033|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_33,M24,OG0005620
mpi|P17|6300682|Fgenesh_Torrubiella_hemipterigena|contig_63_gene_682,M24,OG0005620
mpi|P39|1400136|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_136,M24,OG0005620
mpi|P3|900660|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_660,M24,OG0005620
mpi|P55|900694|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_694,M24,OG0005620
mpi|P26|18001176|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1176,M24,OG0005620
mpi|P48|2100213|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_213,M24,OG0005620
mpi|P42|2500490|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_490,M24,OG0005620
mpi|P143|24001705|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_1705,M24,OG0005620
mpi|P40|2000537|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_537,M24,OG0005620
mpi|P15|17001197|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_1197,M24,OG0005620
mpi|P50|3400497|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_497,M24,OG0005620
mpi|P340|700260|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_260,M24,OG0005620
mpi|P45|2100685|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_685,M24,OG0005620
mpi|P57|2001054|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_1054,M24,OG0005620
mpi|P10|3900687|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_687,M24,OG0005620
mpi|P67|1500504|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_504,M24,OG0005620
mpi|P51|2200235|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_235,M24,OG0005620
mpi|P14|2000432|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_432,"M20,M28",OG0005678
mpi|P59|1400595|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_595,"M20,M28",OG0005678
mpi|P23|2200193|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_193,"M20,M28",OG0005678
mpi|P34|5001303|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1303,"M20,M28",OG0005678
mpi|P11|1100459|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_459,"M20,M28",OG0005678
mpi|P24|4000425|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_425,"M20,M28",OG0005678
mpi|P65|27001|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_1,"M20,M28",OG0005678
mpi|P35|700604|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_604,"M20,M28",OG0005678
mpi|P29|300602|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_602,"M20,M28",OG0005678
mpi|P612|2800621|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_621,"M20,M28",OG0005678
mpi|P68|600133|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_133,"M20,M28",OG0005678
mpi|P21|22001125|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_1125,"M20,M28",OG0005678
mpi|P54|2900276|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_276,"M20,M28",OG0005678
mpi|P455|9001772|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1772,"M20,M28",OG0005678
mpi|P25|7200585|Fgenesh_Torrubiella_hemipterigena|contig_72_gene_585,"M20,M28",OG0005678
jgi|P117|254558|estExt_fgenesh1_pg.C_190130,"M20,M28",OG0005678
mpi|P41|2000600|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_600,"M20,M28",OG0005678
mpi|P38|1000679|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_679,"M20,M28",OG0005678
mpi|P31|700339|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_339,"M20,M28",OG0005678
mpi|P4|7009|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_9,"M20,M28",OG0005678
mpi|P6|1000456|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_456,"M20,M28",OG0005678
mpi|P33|320016|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_16,"M20,M28",OG0005678
mpi|P58|1500384|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_384,"M20,M28",OG0005678
mpi|P22|800621|Fgenesh_Torrubiella_hemipterigena|contig_8_gene_621,"M20,M28",OG0005678
mpi|P27|1800607|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_607,"M20,M28",OG0005678
mpi|P56|200168|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_168,"M20,M28",OG0005678
mpi|P36|200601|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_601,"M20,M28",OG0005678
mpi|P52|2900342|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_342,"M20,M28",OG0005678
mpi|P13|1500592|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_592,"M20,M28",OG0005678
mpi|P32|1800218|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_218,"M20,M28",OG0005678
mpi|P47|400595|Fgenesh_Torrubiella_hemipterigena|contig_4_gene_595,"M20,M28",OG0005678
mpi|P66|1100369|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_369,"M20,M28",OG0005678
mpi|P7|2700300|Fgenesh_Torrubiella_hemipterigena|contig_27_gene_300,"M20,M28",OG0005678
mpi|P60|5500588|Fgenesh_Torrubiella_hemipterigena|contig_55_gene_588,"M20,M28",OG0005678
mpi|P63|1300614|Fgenesh_Torrubiella_hemipterigena|contig_13_gene_614,"M20,M28",OG0005678
mpi|P46|140096|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_96,"M20,M28",OG0005678
mpi|P49|250095|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_95,"M20,M28",OG0005678
mpi|P421|3300626|Fgenesh_Torrubiella_hemipterigena|contig_33_gene_626,"M20,M28",OG0005678
mpi|P5|4300583|Fgenesh_Torrubiella_hemipterigena|contig_43_gene_583,"M20,M28",OG0005678
mpi|P43|28001775|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_1775,"M20,M28",OG0005678
mpi|P1|25001132|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_1132,"M20,M28",OG0005678
mpi|P19|590047|Fgenesh_Torrubiella_hemipterigena|contig_59_gene_47,"M20,M28",OG0005678
mpi|P44|700597|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_597,"M20,M28",OG0005678
mpi|P2|1400613|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_613,"M20,M28",OG0005678
mpi|P28|5000595|Fgenesh_Torrubiella_hemipterigena|contig_50_gene_595,"M20,M28",OG0005678
mpi|P9|3000119|Fgenesh_Torrubiella_hemipterigena|contig_30_gene_119,"M20,M28",OG0005678
mpi|P64|100057|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_57,"M20,M28",OG0005678
mpi|P61|1000762|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_762,"M20,M28",OG0005678
mpi|P20|11900626|Fgenesh_Torrubiella_hemipterigena|contig_119_gene_626,"M20,M28",OG0005678
mpi|P62|25001138|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_1138,"M20,M28",OG0005678
mpi|P8|1700389|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_389,"M20,M28",OG0005678
mpi|P18|2820047|Fgenesh_Torrubiella_hemipterigena|contig_282_gene_47,"M20,M28",OG0005678
mpi|P12|2500115|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_115,"M20,M28",OG0005678
mpi|P17|6300595|Fgenesh_Torrubiella_hemipterigena|contig_63_gene_595,"M20,M28",OG0005678
mpi|P39|1400225|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_225,"M20,M28",OG0005678
mpi|P3|900570|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_570,"M20,M28",OG0005678
mpi|P55|900609|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_609,"M20,M28",OG0005678
mpi|P26|18001265|Fgenesh_Torrubiella_hemipterigena|contig_18_gene_1265,"M20,M28",OG0005678
mpi|P48|2100301|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_301,"M20,M28",OG0005678
mpi|P42|2500582|Fgenesh_Torrubiella_hemipterigena|contig_25_gene_582,"M20,M28",OG0005678
mpi|P143|24001796|Fgenesh_Torrubiella_hemipterigena|contig_24_gene_1796,"M20,M28",OG0005678
mpi|P40|2000446|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_446,"M20,M28",OG0005678
mpi|P15|17001289|Fgenesh_Torrubiella_hemipterigena|contig_17_gene_1289,"M20,M28",OG0005678
mpi|P50|3400585|Fgenesh_Torrubiella_hemipterigena|contig_34_gene_585,"M20,M28",OG0005678
mpi|P340|700350|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_350,"M20,M28",OG0005678
mpi|P45|2100597|Fgenesh_Torrubiella_hemipterigena|contig_21_gene_597,"M20,M28",OG0005678
mpi|P57|2001135|Fgenesh_Torrubiella_hemipterigena|contig_2_gene_1135,"M20,M28",OG0005678
mpi|P10|3900603|Fgenesh_Torrubiella_hemipterigena|contig_39_gene_603,"M20,M28",OG0005678
mpi|P67|1500591|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_591,"M20,M28",OG0005678
mpi|P51|2200323|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_323,"M20,M28",OG0005678
mpi|P14|2000479|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_479,C19,OG0005712
mpi|P59|1400547|Fgenesh_Torrubiella_hemipterigena|contig_14_gene_547,C19,OG0005712
mpi|P23|2200239|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_239,C19,OG0005712
mpi|P34|5001352|Fgenesh_Torrubiella_hemipterigena|contig_5_gene_1352,C19,OG0005712
mpi|P11|1100412|Fgenesh_Torrubiella_hemipterigena|contig_11_gene_412,C19,OG0005712
mpi|P24|4000377|Fgenesh_Torrubiella_hemipterigena|contig_40_gene_377,C19,OG0005712
mpi|P65|200047|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_47,C19,OG0005712
mpi|P35|700557|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_557,C19,OG0005712
mpi|P29|300554|Fgenesh_Torrubiella_hemipterigena|contig_3_gene_554,C19,OG0005712
mpi|P612|2800574|Fgenesh_Torrubiella_hemipterigena|contig_28_gene_574,C19,OG0005712
mpi|P68|60087|Fgenesh_Torrubiella_hemipterigena|contig_6_gene_87,C19,OG0005712
mpi|P21|22001174|Fgenesh_Torrubiella_hemipterigena|contig_22_gene_1174,C19,OG0005712
mpi|P54|2900231|Fgenesh_Torrubiella_hemipterigena|contig_29_gene_231,C19,OG0005712
mpi|P455|9001821|Fgenesh_Torrubiella_hemipterigena|contig_9_gene_1821,C19,OG0005712
mpi|P25|7200535|Fgenesh_Torrubiella_hemipterigena|contig_72_gene_535,C19,OG0005712
jgi|P117|161174|estExt_Genewise1.C_150194,C19,OG0005712
mpi|P41|2000551|Fgenesh_Torrubiella_hemipterigena|contig_20_gene_551,C19,OG0005712
mpi|P38|1000631|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_631,C19,OG0005712
jgi|P16|21357|CE21356_2361,C19,OG0005712
mpi|P31|700291|Fgenesh_Torrubiella_hemipterigena|contig_7_gene_291,C19,OG0005712
mpi|P4|1900542|Fgenesh_Torrubiella_hemipterigena|contig_19_gene_542,C19,OG0005712
mpi|P6|1000410|Fgenesh_Torrubiella_hemipterigena|contig_10_gene_410,C19,OG0005712
mpi|P33|320062|Fgenesh_Torrubiella_hemipterigena|contig_32_gene_62,C19,OG0005712
mpi|P58|1500432|Fgenesh_Torrubiella_hemipterigena|contig_15_gene_432,C19,OG0005712
