Orthogroup,mean distance to transposon,conservation
OG0009734,60176.0,broadlyConserved
OG0009735,120304.4923076923,broadlyConserved
OG0009736,126400.12307692308,broadlyConserved
OG0009737,152307.55384615384,broadlyConserved
OG0009738,113443.18181818182,broadlyConserved
OG0009739,102443.62121212122,broadlyConserved
OG0009740,90485.69696969698,broadlyConserved
OG0009741,97469.5303030303,broadlyConserved
OG0009742,106315.10606060606,broadlyConserved
OG0009743,128661.77272727272,broadlyConserved
OG0009744,174267.4923076923,broadlyConserved
OG0009745,135035.34848484848,broadlyConserved
OG0009746,133975.39393939395,broadlyConserved
OG0009747,165031.78125,broadlyConserved
OG0009748,238083.37878787878,broadlyConserved
OG0009749,206538.3125,broadlyConserved
OG0009750,68612.0,broadlyConserved
OG0009751,65387.43076923077,broadlyConserved
OG0009752,193689.125,broadlyConserved
OG0009753,99244.71212121213,broadlyConserved
OG0009754,95714.52307692308,broadlyConserved
OG0009755,80517.32307692307,broadlyConserved
OG0009756,242293.66666666666,broadlyConserved
OG0009757,258695.76923076922,broadlyConserved
OG0009758,230002.47692307693,broadlyConserved
OG0009759,229205.93846153846,broadlyConserved
OG0009760,163885.44615384616,broadlyConserved
OG0009761,102424.63076923077,broadlyConserved
OG0009762,74656.10606060606,broadlyConserved
OG0009763,257498.81666666668,broadlyConserved
OG0009764,307869.4915254237,broadlyConserved
OG0009765,264889.3606557377,broadlyConserved
OG0009766,295113.3606557377,broadlyConserved
OG0009767,298053.7868852459,broadlyConserved
OG0009768,304850.9682539682,broadlyConserved
OG0009769,318187.25,broadlyConserved
OG0009770,261802.87692307692,broadlyConserved
OG0009771,134816.23076923078,broadlyConserved
OG0009772,166912.6,broadlyConserved
OG0009773,162080.55384615384,broadlyConserved
OG0009774,174207.78461538462,broadlyConserved
OG0009775,149815.83076923076,broadlyConserved
OG0009776,161900.73846153845,broadlyConserved
OG0009777,141209.13636363635,broadlyConserved
OG0009778,123461.9696969697,broadlyConserved
OG0009779,290376.578125,broadlyConserved
OG0009780,269910.55384615384,broadlyConserved
OG0009781,190507.56923076924,broadlyConserved
OG0009782,168895.33846153846,broadlyConserved
OG0009783,170683.93846153846,broadlyConserved
OG0009784,103011.30303030302,broadlyConserved
OG0009785,122718.96875,broadlyConserved
OG0009786,102779.15384615384,broadlyConserved
OG0009787,81782.15151515152,broadlyConserved
OG0009788,134409.30303030304,broadlyConserved
OG0009789,242553.66666666666,broadlyConserved
OG0009790,48321.307692307695,broadlyConserved
OG0009791,192887.23076923078,broadlyConserved
OG0009792,191197.3230769231,broadlyConserved
OG0009793,167967.82258064515,broadlyConserved
OG0009794,155557.03278688525,broadlyConserved
OG0009795,117146.33333333333,broadlyConserved
OG0009796,98081.78125,broadlyConserved
OG0009797,151864.96923076923,broadlyConserved
OG0009798,45274.56060606061,broadlyConserved
OG0009799,209037.8923076923,broadlyConserved
OG0009800,221958.0,broadlyConserved
OG0009801,237475.50793650793,broadlyConserved
OG0009802,20081.090909090908,broadlyConserved
OG0009803,196829.87878787878,broadlyConserved
OG0009804,210472.2,broadlyConserved
OG0009805,127636.56923076924,broadlyConserved
OG0009806,99328.53846153847,broadlyConserved
OG0009807,209552.2741935484,broadlyConserved
OG0009808,125438.57575757576,broadlyConserved
OG0009809,112522.74242424243,broadlyConserved
OG0009810,107450.89230769231,broadlyConserved
OG0009811,123796.4,broadlyConserved
OG0009812,129479.66153846154,broadlyConserved
OG0009813,129621.06153846154,broadlyConserved
OG0009814,47655.98484848485,broadlyConserved
OG0009815,44751.59090909091,broadlyConserved
OG0009816,188874.33333333334,broadlyConserved
OG0009817,229766.87096774194,broadlyConserved
OG0009818,61681.338461538464,broadlyConserved
OG0009819,205810.3230769231,broadlyConserved
OG0009820,211876.359375,broadlyConserved
OG0009821,303388.5606060606,broadlyConserved
OG0009822,399555.7076923077,broadlyConserved
OG0009823,207507.33333333334,broadlyConserved
OG0009824,183673.69696969696,broadlyConserved
OG0009825,76163.63636363637,broadlyConserved
OG0009826,51711.69696969697,broadlyConserved
OG0009827,79733.63636363637,broadlyConserved
OG0009828,110009.92424242424,broadlyConserved
OG0009829,111314.5076923077,broadlyConserved
OG0009830,160006.77272727274,broadlyConserved
OG0009831,170531.4090909091,broadlyConserved
OG0009832,234882.96875,broadlyConserved
OG0009833,101118.03076923077,broadlyConserved
OG0009834,166996.52307692307,broadlyConserved
OG0009835,90122.56060606061,broadlyConserved
OG0009836,55951.393939393936,broadlyConserved
OG0009837,69542.04545454546,broadlyConserved
OG0009838,417454.2923076923,broadlyConserved
OG0009839,136594.57575757575,broadlyConserved
OG0009840,207434.11111111112,broadlyConserved
OG0009841,290688.9666666667,broadlyConserved
OG0009842,174342.63636363635,broadlyConserved
OG0009843,198908.54545454544,broadlyConserved
OG0009844,203003.89393939395,broadlyConserved
OG0009845,203406.0909090909,broadlyConserved
OG0009846,44022.765625,broadlyConserved
OG0009847,192172.69696969696,broadlyConserved
OG0009848,175290.09375,broadlyConserved
OG0009849,180303.5,broadlyConserved
OG0009850,121083.56060606061,broadlyConserved
OG0009851,95327.83076923077,broadlyConserved
OG0009852,27151.23076923077,broadlyConserved
OG0009853,43172.07692307692,broadlyConserved
OG0009854,79599.21538461538,broadlyConserved
OG0009855,79284.64615384616,broadlyConserved
OG0009856,126339.71428571429,broadlyConserved
OG0009857,135297.921875,broadlyConserved
OG0009858,161634.0,broadlyConserved
OG0009859,133928.609375,broadlyConserved
OG0009860,124250.0923076923,broadlyConserved
OG0009861,172777.234375,broadlyConserved
OG0009862,173696.95384615383,broadlyConserved
OG0009863,193469.64615384614,broadlyConserved
OG0009864,92921.56923076924,broadlyConserved
OG0009865,66058.07692307692,broadlyConserved
OG0009866,45567.415384615386,broadlyConserved
OG0009867,141237.44444444444,broadlyConserved
OG0009868,217567.29032258064,broadlyConserved
OG0009869,193609.43181818182,broadlyConserved
OG0009870,226365.43076923076,broadlyConserved
OG0009871,21092.703125,broadlyConserved
OG0009872,222168.9375,broadlyConserved
OG0009873,157998.70967741936,broadlyConserved
OG0009874,69758.92063492064,broadlyConserved
OG0009875,111843.7076923077,broadlyConserved
OG0009876,118161.47692307692,broadlyConserved
OG0009877,135917.2,broadlyConserved
OG0009878,111469.171875,broadlyConserved
OG0009879,297512.9491525424,broadlyConserved
OG0009880,277077.8333333333,broadlyConserved
OG0009881,205517.21875,broadlyConserved
OG0009882,218803.859375,broadlyConserved
OG0009883,182542.20967741936,broadlyConserved
OG0009884,310530.2131147541,broadlyConserved
OG0009885,338507.7049180328,broadlyConserved
OG0009886,341574.8524590164,broadlyConserved
OG0009887,103592.06153846154,broadlyConserved
OG0009888,166204.8923076923,broadlyConserved
OG0009889,242819.296875,broadlyConserved
OG0009890,101318.56923076924,broadlyConserved
OG0009891,104751.0923076923,broadlyConserved
OG0009892,102270.32307692307,broadlyConserved
OG0009893,142624.953125,broadlyConserved
OG0009894,129290.61538461539,broadlyConserved
OG0009895,163067.515625,broadlyConserved
OG0009896,182834.09375,sparselyDistributedOG
OG0009897,169974.3230769231,broadlyConserved
OG0009898,120253.66153846154,broadlyConserved
OG0009899,140987.96875,broadlyConserved
OG0009900,236522.59375,broadlyConserved
OG0009901,213819.85714285713,broadlyConserved
OG0009902,211976.42857142858,broadlyConserved
OG0009903,203237.09523809524,broadlyConserved
OG0009904,205635.14285714287,broadlyConserved
OG0009905,106244.56923076924,broadlyConserved
OG0009906,224503.86153846153,broadlyConserved
OG0009907,234756.8923076923,broadlyConserved
OG0009908,167397.30508474575,broadlyConserved
OG0009909,159527.59677419355,broadlyConserved
OG0009910,119713.01639344262,broadlyConserved
OG0009911,94703.0,broadlyConserved
OG0009912,107955.421875,broadlyConserved
OG0009913,34383.36923076923,broadlyConserved
OG0009914,405022.1692307692,broadlyConserved
OG0009915,241472.3076923077,broadlyConserved
OG0009916,214833.828125,broadlyConserved
OG0009917,213273.25,broadlyConserved
OG0009918,212985.375,broadlyConserved
OG0009919,129754.328125,broadlyConserved
OG0009920,222987.40983606558,broadlyConserved
OG0009921,227101.34426229508,broadlyConserved
OG0009922,218865.04761904763,broadlyConserved
OG0009923,194436.95384615383,broadlyConserved
OG0009924,159480.2,broadlyConserved
OG0009925,100770.75,broadlyConserved
OG0009926,131256.546875,broadlyConserved
OG0009927,131940.890625,broadlyConserved
OG0009928,123817.21538461538,broadlyConserved
OG0009929,122199.07692307692,broadlyConserved
OG0009930,177083.84615384616,broadlyConserved
OG0009931,180764.21538461538,broadlyConserved
OG0009932,99993.8253968254,broadlyConserved
OG0009933,288724.984375,broadlyConserved
OG0009934,218625.06153846154,broadlyConserved
OG0009935,165557.12307692308,broadlyConserved
OG0009936,84148.375,broadlyConserved
OG0009937,73937.23076923077,broadlyConserved
OG0009938,122989.953125,broadlyConserved
OG0009939,50882.15625,broadlyConserved
OG0009940,244938.75384615385,broadlyConserved
OG0009941,222955.2857142857,broadlyConserved
OG0009942,259215.0,broadlyConserved
OG0009943,256345.6507936508,broadlyConserved
OG0009944,171361.87692307692,broadlyConserved
OG0009945,158207.96923076923,broadlyConserved
OG0009946,105182.921875,broadlyConserved
OG0009947,109300.9076923077,broadlyConserved
OG0009948,164127.6393442623,broadlyConserved
OG0009949,23625.492063492064,sparselyDistributedOG
OG0009950,100567.80645161291,broadlyConserved
OG0009951,160331.7868852459,broadlyConserved
OG0009952,93698.84615384616,broadlyConserved
OG0009953,127023.40625,broadlyConserved
OG0009954,237983.16923076924,broadlyConserved
OG0009955,301894.9152542373,broadlyConserved
OG0009956,173100.20967741936,broadlyConserved
OG0009957,147331.13846153847,broadlyConserved
OG0009958,226941.90476190476,broadlyConserved
OG0009959,60239.57142857143,sparselyDistributedOG
OG0009960,21691.72131147541,sparselyDistributedOG
OG0009961,95270.3492063492,broadlyConserved
OG0009962,108171.92063492064,broadlyConserved
OG0009963,109196.41269841269,broadlyConserved
OG0009964,129057.74603174604,broadlyConserved
OG0009965,153578.49206349207,broadlyConserved
OG0009966,94203.90625,broadlyConserved
OG0009967,153588.7142857143,broadlyConserved
OG0009968,199088.35483870967,broadlyConserved
OG0009969,93327.06349206349,broadlyConserved
OG0009970,44935.625,broadlyConserved
OG0009971,119871.09375,broadlyConserved
OG0009972,174083.92063492062,broadlyConserved
OG0009973,238725.84126984127,broadlyConserved
OG0009974,20302.1875,broadlyConserved
OG0009975,193715.8125,broadlyConserved
OG0009976,36548.5873015873,broadlyConserved
OG0009977,245886.390625,broadlyConserved
OG0009978,160360.33333333334,broadlyConserved
OG0009979,101482.75,broadlyConserved
OG0009980,94866.44444444444,broadlyConserved
OG0009981,293141.9482758621,broadlyConserved
OG0009982,232439.11111111112,broadlyConserved
OG0009983,125385.38095238095,broadlyConserved
OG0009984,302007.4,broadlyConserved
OG0009985,87146.515625,broadlyConserved
OG0009986,86543.734375,broadlyConserved
OG0009987,154899.57142857142,broadlyConserved
OG0009988,79006.95238095238,broadlyConserved
OG0009989,167420.65625,broadlyConserved
OG0009990,62197.84126984127,broadlyConserved
OG0009991,129098.44444444444,broadlyConserved
OG0009992,249908.17741935485,broadlyConserved
OG0009993,241267.07936507938,broadlyConserved
OG0009994,234515.11111111112,broadlyConserved
OG0009995,23383.887096774193,broadlyConserved
OG0009996,197314.84126984127,broadlyConserved
OG0009997,204176.03125,broadlyConserved
OG0009998,177840.03333333333,broadlyConserved
OG0009999,157889.78333333333,broadlyConserved
OG0010000,59193.75,broadlyConserved
OG0010001,103697.8253968254,broadlyConserved
OG0010002,108882.765625,broadlyConserved
OG0010003,376753.8888888889,broadlyConserved
OG0010004,69134.57142857143,broadlyConserved
OG0010005,132872.359375,broadlyConserved
OG0010006,170032.984375,broadlyConserved
OG0010007,129405.453125,broadlyConserved
OG0010008,103045.0,sparselyDistributedOG
OG0010009,164667.67213114753,broadlyConserved
OG0010010,264324.0,broadlyConserved
OG0010011,144439.83606557376,broadlyConserved
OG0010012,61423.90625,broadlyConserved
OG0010013,134336.14285714287,broadlyConserved
OG0010014,69700.828125,broadlyConserved
OG0010015,354093.546875,broadlyConserved
OG0010016,178448.171875,broadlyConserved
OG0010017,182287.0625,broadlyConserved
OG0010018,2152.921875,broadlyConserved
OG0010019,193258.78125,broadlyConserved
OG0010020,72897.09523809524,broadlyConserved
OG0010021,104930.85714285714,broadlyConserved
OG0010022,224214.26984126985,broadlyConserved
OG0010023,232428.11290322582,broadlyConserved
OG0010024,167486.5,broadlyConserved
OG0010025,153845.9841269841,broadlyConserved
OG0010026,152203.33870967742,broadlyConserved
OG0010027,124312.515625,broadlyConserved
OG0010028,78026.33333333333,broadlyConserved
OG0010029,96621.515625,broadlyConserved
OG0010030,98890.765625,broadlyConserved
OG0010031,192106.49180327868,broadlyConserved
OG0010032,301029.31666666665,broadlyConserved
OG0010033,242311.67741935485,broadlyConserved
OG0010034,232673.16393442624,broadlyConserved
OG0010035,187907.875,broadlyConserved
OG0010036,122526.15,broadlyConserved
OG0010037,111702.44444444444,broadlyConserved
OG0010038,242043.359375,broadlyConserved
OG0010039,194297.359375,broadlyConserved
OG0010040,107494.79032258065,broadlyConserved
OG0010041,105958.67213114754,broadlyConserved
OG0010042,85263.53968253969,broadlyConserved
OG0010043,96824.50793650794,broadlyConserved
OG0010044,91782.64516129032,broadlyConserved
OG0010045,154255.0,broadlyConserved
OG0010046,198794.6935483871,broadlyConserved
OG0010047,170182.33898305084,broadlyConserved
OG0010048,153537.50819672132,broadlyConserved
OG0010049,217507.81666666668,broadlyConserved
OG0010050,124853.6551724138,broadlyConserved
OG0010051,224737.33333333334,broadlyConserved
OG0010052,91335.8870967742,broadlyConserved
OG0010053,234592.48387096773,broadlyConserved
OG0010054,33499.93650793651,broadlyConserved
OG0010055,66665.85714285714,broadlyConserved
OG0010056,61258.6129032258,broadlyConserved
OG0010057,94054.31746031746,broadlyConserved
OG0010058,95136.45,broadlyConserved
OG0010059,273836.05263157893,broadlyConserved
OG0010060,303070.6842105263,broadlyConserved
OG0010061,308411.6666666667,broadlyConserved
OG0010062,268515.8870967742,broadlyConserved
OG0010063,271451.34426229505,broadlyConserved
OG0010064,176542.47619047618,broadlyConserved
OG0010065,91106.96825396825,broadlyConserved
OG0010066,147301.33333333334,broadlyConserved
OG0010067,107161.1129032258,broadlyConserved
OG0010068,178901.16129032258,broadlyConserved
OG0010069,217057.62295081967,broadlyConserved
OG0010070,96773.81355932204,broadlyConserved
OG0010071,100031.09836065574,broadlyConserved
OG0010072,171939.61290322582,broadlyConserved
OG0010073,201192.53968253967,broadlyConserved
OG0010074,82777.92063492064,broadlyConserved
OG0010075,82278.41269841269,broadlyConserved
OG0010076,145558.26984126985,broadlyConserved
OG0010077,149307.0163934426,broadlyConserved
OG0010078,246452.73015873015,broadlyConserved
OG0010079,155368.11111111112,broadlyConserved
OG0010080,116739.73015873016,broadlyConserved
OG0010081,110618.73015873016,broadlyConserved
OG0010082,35293.51612903226,broadlyConserved
OG0010083,176947.95238095237,broadlyConserved
OG0010084,236186.0,broadlyConserved
OG0010085,220792.68852459016,broadlyConserved
OG0010086,296156.77419354836,broadlyConserved
OG0010087,320508.53225806454,broadlyConserved
OG0010088,339780.70967741933,broadlyConserved
OG0010089,363235.8095238095,broadlyConserved
OG0010090,162270.61904761905,broadlyConserved
OG0010091,247195.61290322582,broadlyConserved
OG0010092,87658.45161290323,broadlyConserved
OG0010093,139785.11290322582,broadlyConserved
OG0010094,85558.23809523809,broadlyConserved
OG0010095,123849.62295081967,broadlyConserved
OG0010096,55335.52380952381,broadlyConserved
OG0010097,47665.031746031746,broadlyConserved
OG0010098,178195.65217391305,broadlyConserved
OG0010099,95996.55555555556,broadlyConserved
